,row_close,levelCounter,trial_set,row_start,time_secs,ptcp,feedbackType,correctCounter,Change Flag
1982,147052,15.0,2,146618.0,3.263157894736842,tsvr10,none,13.0,147052
1983,149271,16.0,2,148848.0,3.180451127819549,tsvr10,congruent,14.0,149271
1984,151489,17.0,2,151051.0,3.293233082706767,tsvr10,congruent,15.0,151488
1985,153711,18.0,2,153284.0,3.210526315789474,tsvr10,congruent,16.0,153711
1986,156711,19.0,2,155685.0,7.714285714285714,tsvr10,none,17.0,156711
1987,159091,20.0,2,158648.0,3.330827067669173,tsvr10,congruent,18.0,159091
1988,161922,21.0,2,161494.0,3.218045112781955,tsvr10,incongruent,19.0,161922
1989,164189,22.0,2,163750.0,3.300751879699248,tsvr10,none,20.0,164189
1990,166432,23.0,2,165995.0,3.2857142857142856,tsvr10,incongruent,21.0,166432
1991,168490,24.0,2,168057.0,3.255639097744361,tsvr10,incongruent,22.0,168490
1992,170795,25.0,2,170360.0,3.2706766917293235,tsvr10,incongruent,23.0,170795
1993,173151,26.0,2,172692.0,3.4511278195488724,tsvr10,none,24.0,173151
1994,175394,27.0,2,174960.0,3.263157894736842,tsvr10,congruent,25.0,175394
1995,177763,28.0,2,177320.0,3.330827067669173,tsvr10,incongruent,26.0,177763
1996,180309,29.0,2,179869.0,3.308270676691729,tsvr10,none,27.0,180309
1997,182414,30.0,2,181975.0,3.300751879699248,tsvr10,incongruent,28.0,182414
1998,185454,31.0,2,185022.0,3.2481203007518795,tsvr10,congruent,29.0,185454
1999,187749,32.0,2,187317.0,3.2481203007518795,tsvr10,none,30.0,187749
2000,190094,33.0,2,189655.0,3.300751879699248,tsvr10,incongruent,31.0,190094
2001,195260,34.0,2,191791.0,26.082706766917294,tsvr10,congruent,,
2002,197659,35.0,2,99.0,1485.4135338345864,tsvr10,none,32.0,197659
2003,200889,0.0,3,200456.0,3.255639097744361,tsvr10,incongruent,0.0,200889
2004,203494,1.0,3,203063.0,3.2406015037593985,tsvr10,none,1.0,203494
2005,206392,2.0,3,205959.0,3.255639097744361,tsvr10,congruent,2.0,206392
2006,208585,3.0,3,208147.0,3.293233082706767,tsvr10,congruent,3.0,208585
2007,211035,4.0,3,210602.0,3.255639097744361,tsvr10,congruent,4.0,211035
2008,213225,5.0,3,212789.0,3.2781954887218046,tsvr10,congruent,5.0,213225
2009,216116,6.0,3,215680.0,3.2781954887218046,tsvr10,congruent,6.0,216116
2010,222005,7.0,3,218522.0,26.18796992481203,tsvr10,incongruent,7.0,222005
2011,224309,8.0,3,223880.0,3.225563909774436,tsvr10,none,8.0,224309
2012,226575,9.0,3,226139.0,3.2781954887218046,tsvr10,incongruent,9.0,226575
2013,228963,10.0,3,228510.0,3.406015037593985,tsvr10,incongruent,10.0,228963
2014,234249,11.0,3,233777.0,3.5488721804511276,tsvr10,congruent,,
2015,236460,12.0,3,236022.0,3.293233082706767,tsvr10,none,11.0,236459
2016,240935,13.0,3,238401.0,19.05263157894737,tsvr10,incongruent,12.0,240935
2017,243277,14.0,3,242847.0,3.2330827067669174,tsvr10,congruent,13.0,243277
2018,245467,15.0,3,245038.0,3.225563909774436,tsvr10,none,14.0,245467
2019,247721,16.0,3,247290.0,3.2406015037593985,tsvr10,congruent,15.0,247721
2020,249914,17.0,3,249480.0,3.263157894736842,tsvr10,none,16.0,249914
2021,252147,18.0,3,251715.0,3.2481203007518795,tsvr10,none,17.0,252147
2022,254459,19.0,3,254013.0,3.3533834586466167,tsvr10,none,18.0,254459
2023,256585,20.0,3,256148.0,3.2857142857142856,tsvr10,incongruent,19.0,256585
2024,258645,21.0,3,258218.0,3.210526315789474,tsvr10,incongruent,20.0,258645
2025,260789,22.0,3,260357.0,3.2481203007518795,tsvr10,incongruent,21.0,260789
2026,263009,23.0,3,262575.0,3.263157894736842,tsvr10,none,22.0,263009
2027,265152,24.0,3,264727.0,3.1954887218045114,tsvr10,incongruent,23.0,265152
2028,267562,25.0,3,267122.0,3.308270676691729,tsvr10,congruent,24.0,267562
2029,269881,26.0,3,269454.0,3.210526315789474,tsvr10,none,25.0,269881
2030,272062,27.0,3,271614.0,3.3684210526315788,tsvr10,incongruent,26.0,272062
2031,274189,28.0,3,273760.0,3.225563909774436,tsvr10,none,27.0,274189
2032,276398,29.0,3,275964.0,3.263157894736842,tsvr10,none,28.0,276398
2033,278619,30.0,3,278181.0,3.293233082706767,tsvr10,congruent,29.0,278619
2034,280903,31.0,3,280475.0,3.218045112781955,tsvr10,congruent,30.0,280903
2035,282964,32.0,3,282537.0,3.210526315789474,tsvr10,incongruent,31.0,282964
2036,285203,33.0,3,284774.0,3.225563909774436,tsvr10,incongruent,32.0,285203
2037,287390,34.0,3,286954.0,3.2781954887218046,tsvr10,incongruent,33.0,287390
2038,8210,0.0,1,7755.0,3.4210526315789473,tsvr09,incongruent,0.0,8210
2039,10497,1.0,1,10030.0,3.511278195488722,tsvr09,congruent,1.0,10497
2040,12639,2.0,1,12205.0,3.263157894736842,tsvr09,incongruent,2.0,12639
2041,14903,3.0,1,14473.0,3.2330827067669174,tsvr09,none,3.0,14903
2042,17133,4.0,1,16608.0,3.9473684210526314,tsvr09,none,4.0,17133
2043,19271,5.0,1,18823.0,3.3684210526315788,tsvr09,none,5.0,19271
2044,21476,6.0,1,21031.0,3.345864661654135,tsvr09,none,6.0,21476
2045,23601,7.0,1,23167.0,3.263157894736842,tsvr09,none,7.0,23601
2046,25805,8.0,1,25371.0,3.263157894736842,tsvr09,incongruent,8.0,25805
2047,28004,9.0,1,27570.0,3.263157894736842,tsvr09,congruent,9.0,28003
2048,30198,10.0,1,29771.0,3.210526315789474,tsvr09,congruent,10.0,30198
2049,32607,11.0,1,32089.0,3.8947368421052633,tsvr09,none,11.0,32607
2050,34933,12.0,1,34418.0,3.8721804511278197,tsvr09,congruent,12.0,34933
2051,37050,13.0,1,36604.0,3.3533834586466167,tsvr09,incongruent,13.0,37050
2052,39272,14.0,1,38819.0,3.406015037593985,tsvr09,incongruent,14.0,39272
2053,41921,15.0,1,41487.0,3.263157894736842,tsvr09,congruent,15.0,41921
2054,44630,16.0,1,44199.0,3.2406015037593985,tsvr09,incongruent,16.0,44630
2055,46750,17.0,1,46318.0,3.2481203007518795,tsvr09,incongruent,17.0,46750
2056,49309,18.0,1,48872.0,3.2857142857142856,tsvr09,congruent,18.0,49309
2057,51522,19.0,1,51081.0,3.3157894736842106,tsvr09,incongruent,19.0,51522
2058,53775,20.0,1,53346.0,3.225563909774436,tsvr09,none,20.0,53775
2059,56505,21.0,1,55980.0,3.9473684210526314,tsvr09,incongruent,21.0,56505
2060,59214,22.0,1,58287.0,6.969924812030075,tsvr09,incongruent,22.0,59214
2061,61465,23.0,1,61016.0,3.3759398496240602,tsvr09,none,23.0,61465
2062,63708,24.0,1,63269.0,3.300751879699248,tsvr09,none,,
2063,66338,25.0,1,65905.0,3.255639097744361,tsvr09,congruent,24.0,66337
2064,68654,26.0,1,68223.0,3.2406015037593985,tsvr09,congruent,25.0,68654
2065,71801,27.0,1,70881.0,6.917293233082707,tsvr09,congruent,26.0,71801
2066,75039,28.0,1,74606.0,3.255639097744361,tsvr09,none,27.0,75039
2067,77593,29.0,1,77163.0,3.2330827067669174,tsvr09,none,28.0,77593
2068,81351,30.0,1,80918.0,3.255639097744361,tsvr09,incongruent,29.0,81351
2069,83976,31.0,1,83494.0,3.6240601503759398,tsvr09,congruent,30.0,83976
2070,86278,32.0,1,85751.0,3.962406015037594,tsvr09,incongruent,31.0,86278
2071,88653,33.0,1,88180.0,3.556390977443609,tsvr09,none,32.0,88653
2072,90839,34.0,1,90407.0,3.2481203007518795,tsvr09,congruent,33.0,90839
2073,92574,35.0,1,99.0,695.3007518796992,tsvr09,congruent,34.0,92574
2074,92575,,1,,,tsvr09,,,92575
2075,102106,0.0,2,101671.0,3.2706766917293235,tsvr09,congruent,0.0,102105
2076,105013,1.0,2,103899.0,8.37593984962406,tsvr09,incongruent,1.0,105013
2077,107300,2.0,2,106801.0,3.7518796992481205,tsvr09,congruent,2.0,107300
2078,109470,3.0,2,108979.0,3.691729323308271,tsvr09,congruent,3.0,109470
2079,111876,4.0,2,111179.0,5.2406015037593985,tsvr09,incongruent,4.0,111876
2080,114108,5.0,2,113592.0,3.8796992481203008,tsvr09,congruent,,
2081,116618,6.0,2,116016.0,4.526315789473684,tsvr09,none,5.0,116618
2082,118836,7.0,2,118315.0,3.917293233082707,tsvr09,incongruent,6.0,118836
2083,121043,8.0,2,120552.0,3.691729323308271,tsvr09,congruent,,
2084,125329,9.0,2,124467.0,6.481203007518797,tsvr09,congruent,7.0,125329
2085,127644,10.0,2,127084.0,4.2105263157894735,tsvr09,congruent,8.0,127644
2086,130007,11.0,2,129488.0,3.9022556390977443,tsvr09,none,9.0,130007
2087,132466,12.0,2,131990.0,3.5789473684210527,tsvr09,none,10.0,132466
2088,134613,13.0,2,134124.0,3.6766917293233083,tsvr09,incongruent,11.0,134613
2089,136783,14.0,2,136282.0,3.7669172932330826,tsvr09,incongruent,12.0,136783
2090,139091,15.0,2,138570.0,3.917293233082707,tsvr09,none,,
2091,141545,16.0,2,141052.0,3.706766917293233,tsvr09,incongruent,13.0,141545
2092,143784,17.0,2,143298.0,3.654135338345865,tsvr09,congruent,14.0,143784
2093,146007,18.0,2,145476.0,3.992481203007519,tsvr09,none,15.0,146007
2094,148318,19.0,2,147839.0,3.601503759398496,tsvr09,incongruent,16.0,148318
2095,150640,20.0,2,150142.0,3.744360902255639,tsvr09,none,17.0,150640
2096,152905,21.0,2,152402.0,3.781954887218045,tsvr09,incongruent,18.0,152905
2097,160671,22.0,2,154697.0,44.91729323308271,tsvr09,none,19.0,160671
2098,162901,23.0,2,162411.0,3.6842105263157894,tsvr09,none,20.0,162901
2099,165079,24.0,2,164590.0,3.6766917293233083,tsvr09,congruent,21.0,165079
2100,167845,25.0,2,167394.0,3.3909774436090228,tsvr09,congruent,22.0,167845
2101,170067,26.0,2,169542.0,3.9473684210526314,tsvr09,congruent,23.0,170067
2102,172360,27.0,2,171845.0,3.8721804511278197,tsvr09,none,24.0,172360
2103,174729,28.0,2,174210.0,3.9022556390977443,tsvr09,none,,
2104,177197,29.0,2,176715.0,3.6240601503759398,tsvr09,incongruent,25.0,177197
2105,179396,30.0,2,178937.0,3.4511278195488724,tsvr09,incongruent,26.0,179396
2106,182887,31.0,2,182399.0,3.669172932330827,tsvr09,none,27.0,182887
2107,185183,32.0,2,184681.0,3.774436090225564,tsvr09,congruent,28.0,185183
2108,187436,33.0,2,186926.0,3.8345864661654137,tsvr09,none,29.0,187436
2109,189616,34.0,2,189124.0,3.699248120300752,tsvr09,none,30.0,189616
2110,191788,35.0,2,99.0,1441.2706766917292,tsvr09,incongruent,31.0,191788
2111,194300,0.0,3,193797.0,3.781954887218045,tsvr09,none,0.0,194300
2112,197009,1.0,3,196458.0,4.142857142857143,tsvr09,incongruent,1.0,197009
2113,199628,2.0,3,199051.0,4.338345864661654,tsvr09,congruent,2.0,199628
2114,202165,3.0,3,201726.0,3.300751879699248,tsvr09,congruent,3.0,202165
2115,204978,4.0,3,204497.0,3.6165413533834587,tsvr09,congruent,4.0,204978
2116,207996,5.0,3,207480.0,3.8796992481203008,tsvr09,incongruent,5.0,207996
2117,210469,6.0,3,209923.0,4.105263157894737,tsvr09,none,6.0,210469
2118,212632,7.0,3,212168.0,3.488721804511278,tsvr09,none,7.0,212632
2119,215729,8.0,3,214387.0,10.090225563909774,tsvr09,congruent,8.0,215729
2120,218386,9.0,3,217864.0,3.924812030075188,tsvr09,incongruent,9.0,218386
2121,220938,10.0,3,220428.0,3.8345864661654137,tsvr09,incongruent,10.0,220938
2122,223463,11.0,3,222987.0,3.5789473684210527,tsvr09,congruent,11.0,223463
2123,225629,12.0,3,225196.0,3.255639097744361,tsvr09,none,12.0,225629
2124,228236,13.0,3,227763.0,3.556390977443609,tsvr09,incongruent,13.0,228236
2125,230457,14.0,3,229979.0,3.593984962406015,tsvr09,congruent,14.0,230457
2126,233328,15.0,3,232282.0,7.864661654135339,tsvr09,incongruent,15.0,233328
2127,236521,16.0,3,236092.0,3.225563909774436,tsvr09,congruent,16.0,236521
2128,238912,17.0,3,238426.0,3.654135338345865,tsvr09,congruent,17.0,238912
2129,241315,18.0,3,240726.0,4.428571428571429,tsvr09,none,18.0,241315
2130,243639,19.0,3,243211.0,3.218045112781955,tsvr09,none,19.0,243639
2131,248407,20.0,3,245426.0,22.413533834586467,tsvr09,congruent,,
2132,252004,21.0,3,251565.0,3.300751879699248,tsvr09,none,20.0,252004
2133,254434,22.0,3,254004.0,3.2330827067669174,tsvr09,none,21.0,254434
2134,256564,23.0,3,256088.0,3.5789473684210527,tsvr09,none,22.0,256564
2135,258793,24.0,3,258347.0,3.3533834586466167,tsvr09,incongruent,23.0,258793
2136,261181,25.0,3,260753.0,3.218045112781955,tsvr09,congruent,24.0,261181
2137,263456,26.0,3,262949.0,3.81203007518797,tsvr09,incongruent,25.0,263456
2138,265873,27.0,3,265396.0,3.5864661654135337,tsvr09,congruent,26.0,265873
2139,268231,28.0,3,267798.0,3.255639097744361,tsvr09,congruent,27.0,268231
2140,273281,29.0,3,270179.0,23.32330827067669,tsvr09,incongruent,28.0,273281
2141,275515,30.0,3,274976.0,4.052631578947368,tsvr09,none,29.0,275515
2142,277695,31.0,3,277253.0,3.3233082706766917,tsvr09,incongruent,30.0,277695
2143,280296,32.0,3,279611.0,5.150375939849624,tsvr09,none,31.0,280296
2144,282758,33.0,3,282226.0,4.0,tsvr09,none,32.0,282758
2145,288609,34.0,3,284593.0,30.195488721804512,tsvr09,incongruent,33.0,288609
2146,4239,0.0,1,2137.0,15.80451127819549,tsvr08,congruent,0.0,4239
2147,6948,1.0,1,6423.0,3.9473684210526314,tsvr08,congruent,1.0,6948
2148,9884,2.0,1,9119.0,5.7518796992481205,tsvr08,incongruent,2.0,9884
2149,12496,3.0,1,11801.0,5.225563909774436,tsvr08,none,3.0,12496
2150,15207,4.0,1,14504.0,5.285714285714286,tsvr08,congruent,4.0,15207
2151,17738,5.0,1,17079.0,4.954887218045113,tsvr08,incongruent,5.0,17738
2152,20533,6.0,1,20076.0,3.43609022556391,tsvr08,congruent,6.0,20533
2153,23094,7.0,1,22638.0,3.4285714285714284,tsvr08,none,7.0,23094
2154,25628,8.0,1,24862.0,5.7593984962406015,tsvr08,none,8.0,25628
2155,27978,9.0,1,27507.0,3.5413533834586466,tsvr08,incongruent,9.0,27978
2156,30184,10.0,1,29650.0,4.015037593984962,tsvr08,congruent,10.0,30184
2157,32970,11.0,1,32485.0,3.6466165413533833,tsvr08,none,11.0,32970
2158,35099,12.0,1,34670.0,3.225563909774436,tsvr08,none,12.0,35099
2159,37908,13.0,1,37430.0,3.593984962406015,tsvr08,incongruent,13.0,37908
2160,46551,14.0,1,41824.0,35.54135338345865,tsvr08,congruent,14.0,46551
2161,50059,15.0,1,49406.0,4.909774436090226,tsvr08,congruent,15.0,50059
2162,53391,16.0,1,52922.0,3.526315789473684,tsvr08,none,16.0,53391
2163,56754,17.0,1,56171.0,4.383458646616542,tsvr08,congruent,17.0,56754
2164,59067,18.0,1,58517.0,4.135338345864661,tsvr08,congruent,18.0,59067
2165,62170,19.0,1,61580.0,4.43609022556391,tsvr08,none,19.0,62170
2166,67668,20.0,1,67043.0,4.6992481203007515,tsvr08,none,20.0,67668
2167,70912,21.0,1,70273.0,4.804511278195489,tsvr08,congruent,21.0,70912
2168,73877,22.0,1,73147.0,5.488721804511278,tsvr08,congruent,22.0,73877
2169,77318,23.0,1,76717.0,4.518796992481203,tsvr08,none,23.0,77318
2170,87778,24.0,1,87263.0,3.8721804511278197,tsvr08,incongruent,24.0,87778
2171,92484,25.0,1,89753.0,20.533834586466167,tsvr08,none,25.0,92484
2172,95427,26.0,1,94824.0,4.533834586466165,tsvr08,incongruent,26.0,95427
2173,97636,27.0,1,97091.0,4.097744360902255,tsvr08,incongruent,27.0,97636
2174,100188,28.0,1,99649.0,4.052631578947368,tsvr08,congruent,28.0,100188
2175,102641,29.0,1,102175.0,3.5037593984962405,tsvr08,incongruent,29.0,102641
2176,111585,30.0,1,104421.0,53.86466165413534,tsvr08,none,30.0,111585
2177,114077,31.0,1,113537.0,4.06015037593985,tsvr08,congruent,31.0,114077
2178,116387,32.0,1,115829.0,4.195488721804511,tsvr08,incongruent,32.0,116387
2179,118954,33.0,1,118433.0,3.917293233082707,tsvr08,none,33.0,118954
2180,121484,34.0,1,120942.0,4.075187969924812,tsvr08,incongruent,,
2181,123737,35.0,1,123737.0,0.0,tsvr08,incongruent,34.0,123737
2182,131058,0.0,2,130530.0,3.969924812030075,tsvr08,none,0.0,131058
2183,133261,1.0,2,132808.0,3.406015037593985,tsvr08,congruent,1.0,133261
2184,135712,2.0,2,135212.0,3.7593984962406015,tsvr08,congruent,2.0,135712
2185,138114,3.0,2,137622.0,3.699248120300752,tsvr08,none,3.0,138114
2186,140782,4.0,2,140316.0,3.5037593984962405,tsvr08,none,4.0,140782
2187,143004,5.0,2,142580.0,3.18796992481203,tsvr08,congruent,5.0,143004
2188,145347,6.0,2,144879.0,3.518796992481203,tsvr08,congruent,6.0,145347
2189,147820,7.0,2,147360.0,3.4586466165413534,tsvr08,none,7.0,147820
2190,150988,8.0,2,150543.0,3.345864661654135,tsvr08,incongruent,8.0,150988
2191,153636,9.0,2,153178.0,3.443609022556391,tsvr08,congruent,9.0,153636
2192,157426,10.0,2,156972.0,3.4135338345864663,tsvr08,none,10.0,157426
2193,162089,11.0,2,160478.0,12.112781954887218,tsvr08,incongruent,11.0,162089
2194,164741,12.0,2,164270.0,3.5413533834586466,tsvr08,none,12.0,164741
2195,167191,13.0,2,166650.0,4.067669172932331,tsvr08,incongruent,13.0,167191
2196,170557,14.0,2,169990.0,4.2631578947368425,tsvr08,incongruent,14.0,170557
2197,172789,15.0,2,172345.0,3.338345864661654,tsvr08,incongruent,15.0,172789
2198,175559,16.0,2,175120.0,3.300751879699248,tsvr08,none,16.0,175559
2199,178076,17.0,2,177597.0,3.601503759398496,tsvr08,none,17.0,178076
2200,180752,18.0,2,180318.0,3.263157894736842,tsvr08,congruent,18.0,180752
2201,182971,19.0,2,182536.0,3.2706766917293235,tsvr08,incongruent,19.0,182971
2202,185670,20.0,2,185206.0,3.488721804511278,tsvr08,congruent,20.0,185670
2203,188223,21.0,2,187745.0,3.593984962406015,tsvr08,none,21.0,188223
2204,190728,22.0,2,190212.0,3.8796992481203008,tsvr08,incongruent,22.0,190728
2205,193506,23.0,2,192850.0,4.932330827067669,tsvr08,none,23.0,193506
2206,200809,24.0,2,200380.0,3.225563909774436,tsvr08,incongruent,24.0,200809
2207,203476,25.0,2,202721.0,5.676691729323308,tsvr08,congruent,25.0,203476
2208,205754,26.0,2,205295.0,3.4511278195488724,tsvr08,none,26.0,205754
2209,207927,27.0,2,207465.0,3.473684210526316,tsvr08,incongruent,27.0,207927
2210,210717,28.0,2,209935.0,5.879699248120301,tsvr08,none,28.0,210717
2211,212906,29.0,2,212426.0,3.6090225563909772,tsvr08,incongruent,29.0,212906
2212,215335,30.0,2,214905.0,3.2330827067669174,tsvr08,congruent,30.0,215335
2213,217666,31.0,2,217223.0,3.330827067669173,tsvr08,incongruent,31.0,217666
2214,220122,32.0,2,219581.0,4.067669172932331,tsvr08,congruent,32.0,220122
2215,222224,33.0,2,221772.0,3.398496240601504,tsvr08,congruent,33.0,222224
2216,224822,34.0,2,224098.0,5.443609022556391,tsvr08,congruent,34.0,224822
2217,229598,35.0,2,99.0,1725.5563909774437,tsvr08,incongruent,35.0,229598
2218,229599,,2,,,tsvr08,,,229599
2219,232379,0.0,3,231931.0,3.3684210526315788,tsvr08,none,0.0,232379
2220,234734,1.0,3,234264.0,3.5338345864661656,tsvr08,none,1.0,234734
2221,237136,2.0,3,236669.0,3.511278195488722,tsvr08,none,2.0,237136
2222,239399,3.0,3,238972.0,3.210526315789474,tsvr08,none,3.0,239399
2223,242014,4.0,3,241486.0,3.969924812030075,tsvr08,incongruent,4.0,242014
2224,244204,5.0,3,243726.0,3.593984962406015,tsvr08,incongruent,5.0,244204
2225,246300,6.0,3,245858.0,3.3233082706766917,tsvr08,incongruent,6.0,246300
2226,248728,7.0,3,248303.0,3.1954887218045114,tsvr08,none,7.0,248728
2227,251146,8.0,3,250661.0,3.6466165413533833,tsvr08,incongruent,8.0,251146
2228,253284,9.0,3,252839.0,3.345864661654135,tsvr08,none,9.0,253284
2229,255489,10.0,3,255026.0,3.481203007518797,tsvr08,congruent,10.0,255489
2230,257933,11.0,3,257503.0,3.2330827067669174,tsvr08,none,11.0,257933
2231,260974,12.0,3,260540.0,3.263157894736842,tsvr08,incongruent,12.0,260974
2232,263167,13.0,3,262735.0,3.2481203007518795,tsvr08,congruent,13.0,263167
2233,265520,14.0,3,265088.0,3.2481203007518795,tsvr08,congruent,14.0,265520
2234,267792,15.0,3,267360.0,3.2481203007518795,tsvr08,incongruent,15.0,267792
2235,270027,16.0,3,269591.0,3.2781954887218046,tsvr08,congruent,16.0,270027
2236,272506,17.0,3,271715.0,5.947368421052632,tsvr08,none,17.0,272506
2237,275058,18.0,3,274631.0,3.210526315789474,tsvr08,congruent,18.0,275058
2238,277271,19.0,3,276848.0,3.180451127819549,tsvr08,incongruent,19.0,277271
2239,281392,20.0,3,280788.0,4.541353383458647,tsvr08,congruent,20.0,281392
2240,285081,21.0,3,284649.0,3.2481203007518795,tsvr08,none,21.0,285081
2241,287377,22.0,3,286889.0,3.669172932330827,tsvr08,congruent,22.0,287377
2242,289793,23.0,3,289160.0,4.7593984962406015,tsvr08,incongruent,23.0,289793
2243,292028,24.0,3,291586.0,3.3233082706766917,tsvr08,incongruent,24.0,292028
2244,295329,25.0,3,294061.0,9.533834586466165,tsvr08,congruent,,
2245,297730,26.0,3,297273.0,3.43609022556391,tsvr08,incongruent,25.0,297730
2246,300398,27.0,3,299484.0,6.87218045112782,tsvr08,none,26.0,300398
2247,302653,28.0,3,302226.0,3.210526315789474,tsvr08,incongruent,27.0,302653
2248,305222,29.0,3,304730.0,3.699248120300752,tsvr08,congruent,28.0,305222
2249,307516,30.0,3,307010.0,3.8045112781954886,tsvr08,incongruent,29.0,307516
2250,309905,31.0,3,309475.0,3.2330827067669174,tsvr08,congruent,30.0,309905
2251,311980,32.0,3,311556.0,3.18796992481203,tsvr08,none,31.0,311980
2252,314311,33.0,3,313871.0,3.308270676691729,tsvr08,congruent,32.0,314311
2253,316575,34.0,3,316058.0,3.887218045112782,tsvr08,none,33.0,316575
2254,2879,0.0,1,2426.0,3.406015037593985,tsvr07,incongruent,0.0,2879
2255,5248,1.0,1,4820.0,3.218045112781955,tsvr07,incongruent,1.0,5248
2256,7382,2.0,1,6953.0,3.225563909774436,tsvr07,congruent,2.0,7382
2257,9600,3.0,1,9176.0,3.18796992481203,tsvr07,congruent,3.0,9600
2258,11729,4.0,1,11299.0,3.2330827067669174,tsvr07,none,4.0,11729
2259,13952,5.0,1,13498.0,3.4135338345864663,tsvr07,congruent,5.0,13952
2260,16141,6.0,1,15711.0,3.2330827067669174,tsvr07,congruent,6.0,16141
2261,19448,7.0,1,17807.0,12.338345864661655,tsvr07,none,7.0,19448
2262,22190,8.0,1,21210.0,7.368421052631579,tsvr07,congruent,8.0,22190
2263,24288,9.0,1,23834.0,3.4135338345864663,tsvr07,incongruent,9.0,24288
2264,26585,10.0,1,26152.0,3.255639097744361,tsvr07,incongruent,10.0,26584
2265,28741,11.0,1,28314.0,3.210526315789474,tsvr07,congruent,11.0,28741
2266,33086,12.0,1,30410.0,20.1203007518797,tsvr07,incongruent,12.0,33086
2267,40600,13.0,1,35677.0,37.015037593984964,tsvr07,none,13.0,40600
2268,42730,14.0,1,42275.0,3.4210526315789473,tsvr07,none,14.0,42730
2269,45894,15.0,1,45465.0,3.225563909774436,tsvr07,incongruent,15.0,45894
2270,48026,16.0,1,47604.0,3.172932330827068,tsvr07,incongruent,16.0,48026
2271,50069,17.0,1,49639.0,3.2330827067669174,tsvr07,congruent,17.0,50069
2272,52362,18.0,1,51898.0,3.488721804511278,tsvr07,none,18.0,52362
2273,55059,19.0,1,54588.0,3.5413533834586466,tsvr07,none,19.0,55059
2274,57288,20.0,1,56866.0,3.172932330827068,tsvr07,incongruent,20.0,57288
2275,59346,21.0,1,58917.0,3.225563909774436,tsvr07,congruent,21.0,59346
2276,62070,22.0,1,61642.0,3.218045112781955,tsvr07,incongruent,22.0,62070
2277,64505,23.0,1,64072.0,3.255639097744361,tsvr07,none,23.0,64505
2278,70407,24.0,1,69980.0,3.210526315789474,tsvr07,incongruent,24.0,70407
2279,72753,25.0,1,72324.0,3.225563909774436,tsvr07,none,25.0,72753
2280,74970,26.0,1,74541.0,3.225563909774436,tsvr07,incongruent,26.0,74970
2281,77138,27.0,1,76694.0,3.338345864661654,tsvr07,congruent,27.0,77138
2282,79234,28.0,1,78800.0,3.263157894736842,tsvr07,none,28.0,79234
2283,81862,29.0,1,81428.0,3.263157894736842,tsvr07,congruent,29.0,81862
2284,84669,30.0,1,84239.0,3.2330827067669174,tsvr07,congruent,,
2285,86892,31.0,1,86462.0,3.2330827067669174,tsvr07,none,30.0,86892
2286,89119,32.0,1,88636.0,3.6315789473684212,tsvr07,none,31.0,89119
2287,95793,33.0,1,95364.0,3.225563909774436,tsvr07,none,32.0,95793
2288,98268,34.0,1,97830.0,3.293233082706767,tsvr07,none,33.0,98268
2289,100019,35.0,1,,,tsvr07,congruent,34.0,100019
2290,102571,0.0,2,102116.0,3.4210526315789473,tsvr07,none,0.0,102571
2291,105149,1.0,2,104601.0,4.120300751879699,tsvr07,incongruent,,
2292,107255,2.0,2,106818.0,3.2857142857142856,tsvr07,incongruent,1.0,107255
2293,109886,3.0,2,109376.0,3.8345864661654137,tsvr07,none,2.0,109886
2294,112443,4.0,2,112003.0,3.308270676691729,tsvr07,none,3.0,112443
2295,114733,5.0,2,114242.0,3.691729323308271,tsvr07,incongruent,4.0,114732
2296,120973,6.0,2,120520.0,3.406015037593985,tsvr07,incongruent,5.0,120973
2297,123473,7.0,2,123037.0,3.2781954887218046,tsvr07,incongruent,6.0,123473
2298,125713,8.0,2,125258.0,3.4210526315789473,tsvr07,congruent,7.0,125713
2299,127849,9.0,2,127411.0,3.293233082706767,tsvr07,congruent,8.0,127849
2300,130338,10.0,2,129888.0,3.3834586466165413,tsvr07,incongruent,9.0,130338
2301,133066,11.0,2,132568.0,3.744360902255639,tsvr07,none,10.0,133066
2302,135249,12.0,2,134817.0,3.2481203007518795,tsvr07,none,11.0,135249
2303,137460,13.0,2,137012.0,3.3684210526315788,tsvr07,none,12.0,137460
2304,139681,14.0,2,139232.0,3.3759398496240602,tsvr07,none,13.0,139681
2305,141989,15.0,2,141557.0,3.2481203007518795,tsvr07,none,14.0,141989
2306,144187,16.0,2,143741.0,3.3533834586466167,tsvr07,congruent,15.0,144187
2307,146515,17.0,2,146084.0,3.2406015037593985,tsvr07,incongruent,16.0,146515
2308,148652,18.0,2,148215.0,3.2857142857142856,tsvr07,congruent,17.0,148652
2309,153356,19.0,2,152927.0,3.225563909774436,tsvr07,congruent,18.0,153356
2310,155646,20.0,2,155215.0,3.2406015037593985,tsvr07,congruent,19.0,155646
2311,158243,21.0,2,157809.0,3.263157894736842,tsvr07,congruent,20.0,158243
2312,161057,22.0,2,160559.0,3.744360902255639,tsvr07,incongruent,21.0,161057
2313,165293,23.0,2,164819.0,3.56390977443609,tsvr07,incongruent,22.0,165293
2314,175737,24.0,2,167577.0,61.35338345864662,tsvr07,none,23.0,175737
2315,178347,25.0,2,177918.0,3.225563909774436,tsvr07,congruent,24.0,178347
